ADMIN,total_emissions_kg,total_emissions_Mt
Afghanistan,2709404200.967665,2.7094042009676653
Albania,5008884462.990511,5.008884462990511
Algeria,22415181504.02964,22.41518150402964
Angola,3095288478.8123207,3.0952884788123205
Antarctica,13368287.149124788,0.013368287149124788
Argentina,85649702290.5554,85.64970229055541
Armenia,11379793084.602089,11.379793084602088
Australia,150691498844.68524,150.69149884468524
Austria,58860167531.44549,58.86016753144549
Azerbaijan,22126213826.14693,22.12621382614693
Bangladesh,3618141393.4846687,3.618141393484669
Belarus,61285911148.04912,61.28591114804912
Belgium,130944427375.26692,130.9444273752669
Belize,70399401.81643105,0.07039940181643105
Benin,443667068.23471266,0.44366706823471264
Bhutan,73280718.20621747,0.07328071820621747
Bolivia,3917031067.8008204,3.91703106780082
Bosnia and Herzegovina,11665099081.42982,11.665099081429819
Botswana,273051438.9281798,0.2730514389281798
Brazil,106104642435.27507,106.10464243527507
Brunei,1399269639.0924811,1.399269639092481
Bulgaria,69476103097.78972,69.47610309778972
Burkina Faso,321987194.0100786,0.32198719401007864
Burundi,71279040.22003454,0.07127904022003453
Cambodia,453953857.1346691,0.4539538571346691
Cameroon,1152500071.2888007,1.1525000712888007
Canada,376182055667.59796,376.182055667598
Central African Republic,150180051.51551965,0.15018005151551964
Chad,269189786.7405599,0.2691897867405599
Chile,20860908530.100994,20.860908530100993
China,923230475600.2393,923.2304756002393
Colombia,28580049318.9243,28.580049318924303
Costa Rica,1524357067.1937003,1.5243570671937003
Croatia,22218864307.6113,22.2188643076113
Cuba,20782423300.900806,20.782423300900806
Cyprus,1775651202.2254748,1.775651202225475
Czechia,213833363898.64032,213.83336389864033
Democratic Republic of the Congo,3461734835.414747,3.461734835414747
Denmark,45141356144.9517,45.1413561449517
Djibouti,196347641.08588028,0.1963476410858803
Dominican Republic,3861287882.787826,3.861287882787826
East Timor,13177189.482196284,0.013177189482196285
Ecuador,4478571244.753102,4.478571244753102
Egypt,22834696748.201935,22.834696748201935
El Salvador,1692086513.256553,1.692086513256553
Equatorial Guinea,40960568.537005305,0.040960568537005304
Eritrea,301056417.0061576,0.3010564170061576
Estonia,19862994963.84346,19.86299496384346
Ethiopia,1502589422.863086,1.502589422863086
Falkland Islands,15865027.637996169,0.01586502763799617
Fiji,638697395.7613546,0.6386973957613545
Finland,34494543330.385735,34.49454333038573
France,480471238242.8456,480.4712382428456
French Southern and Antarctic Lands,148222.17441989502,0.00014822217441989502
Gabon,773819306.2729986,0.7738193062729986
Gambia,99387391.20476197,0.09938739120476196
Georgia,23834376822.521885,23.834376822521886
Germany,1080823402702.3767,1080.8234027023766
Ghana,2645765483.7927704,2.64576548379277
Greece,26647509132.279533,26.647509132279534
Greenland,543830983.3447084,0.5438309833447085
Guatemala,2664725105.221762,2.664725105221762
Guinea,508301148.3338086,0.5083011483338086
Guinea-Bissau,61593785.43163023,0.06159378543163023
Guyana,970307078.2558913,0.9703070782558914
Haiti,630517983.6274396,0.6305179836274396
Honduras,1170165106.3458319,1.1701651063458318
Hungary,69132630968.67801,69.13263096867801
Iceland,2176062558.5037766,2.1760625585037765
India,207762794752.11246,207.76279475211246
Indonesia,27513383368.579136,27.513383368579134
Iran,74968274065.16138,74.96827406516138
Iraq,27551502643.279915,27.551502643279914
Ireland,22845534518.947647,22.845534518947648
Israel,7175258239.639478,7.1752582396394775
Italy,303121969026.536,303.121969026536
Ivory Coast,2940744950.2452345,2.9407449502452345
Jamaica,7737611115.96538,7.73761111596538
Japan,725236623255.034,725.236623255034
Jordan,7711141858.168896,7.7111418581688955
Kazakhstan,187128790576.5846,187.1287905765846
Kenya,3996539166.8960524,3.9965391668960524
Kosovo,7165219525.93284,7.16521952593284
Kuwait,36491997725.67383,36.491997725673826
Kyrgyzstan,16254780962.563452,16.25478096256345
Laos,541189254.9221432,0.5411892549221432
Latvia,15624038626.705011,15.624038626705012
Lebanon,3844217354.9023857,3.8442173549023857
Lesotho,111731989.77388252,0.11173198977388252
Liberia,972824185.4540888,0.9728241854540888
Libya,26018474464.76283,26.01847446476283
Lithuania,14705660239.685415,14.705660239685415
Luxembourg,17244605251.72849,17.24460525172849
Macedonia,8982537573.246422,8.982537573246422
Madagascar,772427153.2827059,0.772427153282706
Malawi,372899114.12767994,0.37289911412767995
Malaysia,32198945706.689434,32.198945706689436
Mali,431125686.89132017,0.4311256868913202
Mauritania,473502403.4393445,0.4735024034393445
Mexico,116243613314.14178,116.24361331414178
Moldova,12422025336.564707,12.422025336564706
Mongolia,5989782456.429887,5.989782456429887
Montenegro,1283592877.233159,1.283592877233159
Morocco,7383209358.120849,7.383209358120848
Mozambique,3239187947.3939686,3.2391879473939684
Myanmar,5001408768.676091,5.001408768676091
Namibia,1121124441.527329,1.121124441527329
Nepal,606971954.374199,0.606971954374199
Netherlands,134753608741.82832,134.75360874182832
New Caledonia,851379104.1913999,0.8513791041914
New Zealand,13899879818.661346,13.899879818661347
Nicaragua,1709194395.0704067,1.7091943950704067
Niger,343374250.1118836,0.3433742501118836
Nigeria,27970860069.573498,27.970860069573497
North Korea,73565079299.41093,73.56507929941094
