ADMIN,total_emissions_kg,total_emissions_Mt
Afghanistan,3159685119.521905,3.159685119521905
Albania,4415260344.589289,4.415260344589289
Algeria,92816890696.43568,92.81689069643568
Angola,9012087778.145773,9.012087778145773
Antarctica,18900707.260890488,0.01890070726089049
Argentina,133405052697.81525,133.40505269781525
Armenia,4673790110.149457,4.673790110149457
Australia,339981735650.01764,339.98173565001764
Austria,82612191317.42937,82.61219131742936
Azerbaijan,29093444985.988583,29.093444985988583
Bangladesh,35813706618.681564,35.813706618681564
Belarus,57499951910.66616,57.49995191066616
Belgium,127605552232.51569,127.60555223251569
Belize,217345581.9286484,0.21734558192864842
Benin,2566765061.2700787,2.5667650612700785
Bhutan,496794158.61763763,0.49679415861763765
Bolivia,9284744082.224463,9.284744082224462
Bosnia and Herzegovina,15968575135.059206,15.968575135059206
Botswana,4330828569.002681,4.330828569002681
Brazil,332492893888.02325,332.4928938880233
Brunei,6962619279.79306,6.96261927979306
Bulgaria,55312035121.48672,55.312035121486716
Burkina Faso,1404313405.3359342,1.404313405335934
Burundi,207844562.69701904,0.20784456269701904
Cambodia,3094512767.13389,3.09451276713389
Cameroon,4241490381.6056585,4.241490381605659
Canada,575008463533.7848,575.0084635337848
Central African Republic,418294644.1167761,0.4182946441167761
Chad,680951786.2225546,0.6809517862225546
Chile,41444237484.95311,41.444237484953106
China,4679155626541.857,4679.155626541858
Colombia,56832223778.51273,56.832223778512734
Costa Rica,6064076639.013073,6.064076639013073
Croatia,23656898115.929718,23.656898115929717
Cuba,19216610769.749588,19.21661076974959
Cyprus,6810775185.101105,6.810775185101105
Czechia,141586535699.6922,141.5865356996922
Democratic Republic of the Congo,2523471312.9980655,2.5234713129980655
Denmark,49637582200.314896,49.637582200314895
Djibouti,358452958.59168226,0.35845295859168225
Dominican Republic,18128065666.447964,18.128065666447963
East Timor,170836914.631934,0.17083691463193398
Ecuador,22880320170.00856,22.88032017000856
Egypt,139065431015.55786,139.06543101555786
El Salvador,6688241826.866468,6.688241826866468
Equatorial Guinea,1036476876.9399874,1.0364768769399875
Eritrea,722513945.2912115,0.7225139452912115
Estonia,19125542074.40322,19.12554207440322
Ethiopia,5948291864.916452,5.9482918649164525
Falkland Islands,29526604.25177697,0.029526604251776972
Fiji,1419149666.3926904,1.4191496663926904
Finland,58512038623.270966,58.51203862327097
France,413323653203.4551,413.3236532034551
French Southern and Antarctic Lands,208353.30672761367,0.00020835330672761367
Gabon,4463660054.830796,4.463660054830796
Gambia,349835594.76120406,0.34983559476120407
Georgia,4397947359.098634,4.397947359098634
Germany,893818507174.5808,893.8185071745808
Ghana,7612602798.318276,7.612602798318276
