ADMIN,total_emissions_kg,total_emissions_Mt
Afghanistan,3622136481.620186,3.6221364816201858
Albania,4427769471.494161,4.427769471494161
Algeria,98037692816.7158,98.0376928167158
Angola,8267693150.456515,8.267693150456516
Antarctica,22378054.73923457,0.02237805473923457
Argentina,151721577416.2989,151.72157741629889
Armenia,5341699104.446558,5.341699104446558
Australia,356063384884.6316,356.0633848846316
Austria,85443385646.06789,85.44338564606788
Azerbaijan,30857190871.23551,30.857190871235513
Bangladesh,40112391231.28773,40.11239123128773
Belarus,61901171642.84108,61.90117164284108
Belgium,122746074254.23964,122.74607425423964
Belize,230837303.98985302,0.23083730398985303
Benin,2979202384.032162,2.979202384032162
Bhutan,557267350.5324599,0.5572673505324599
Bolivia,10237184095.323292,10.237184095323292
Bosnia and Herzegovina,17708343503.55035,17.70834350355035
Botswana,4618736450.279541,4.618736450279541
Brazil,354063752566.7688,354.0637525667688
Brunei,6714323637.341617,6.714323637341616
Bulgaria,54530074310.94334,54.530074310943334
Burkina Faso,1379455905.2342267,1.3794559052342268
Burundi,213199150.2378575,0.2131991502378575
Cambodia,3484184064.305349,3.484184064305349
Cameroon,4332586615.956863,4.332586615956863
Canada,586246328347.3132,586.2463283473132
Central African Republic,433436289.76636785,0.43343628976636783
Chad,801939826.9010135,0.8019398269010135
Chile,44448123975.53954,44.448123975539545
China,6083042286527.036,6083.042286527036
Colombia,59029263181.41988,59.029263181419886
Costa Rica,6415924220.63028,6.41592422063028
Croatia,24028250517.76334,24.02825051776334
Cuba,19905915273.060135,19.905915273060135
Cyprus,6993004519.55263,6.99300451955263
Czechia,139467477568.3796,139.46747756837962
Democratic Republic of the Congo,2945952457.571272,2.945952457571272
Denmark,42786851507.125694,42.7868515071257
Djibouti,345028470.4271671,0.3450284704271671
Dominican Republic,18156411443.72809,18.15641144372809
East Timor,181199948.1590639,0.1811999481590639
Ecuador,26032102519.60173,26.03210251960173
Egypt,168104145946.62518,168.10414594662518
El Salvador,7158304863.5104,7.158304863510399
Equatorial Guinea,2305138550.829837,2.3051385508298368
Eritrea,661818138.4634169,0.661818138463417
Estonia,19504156052.391617,19.504156052391618
Ethiopia,6283961714.66093,6.28396171466093
Falkland Islands,33792041.39796984,0.03379204139796984
Fiji,1587752025.1488128,1.5877520251488129
Finland,49130350859.1668,49.1303508591668
France,419880563297.991,419.88056329799105
French Southern and Antarctic Lands,230479.86274093567,0.00023047986274093567
Gabon,4069116475.079235,4.069116475079235
Gambia,375597462.0972574,0.37559746209725736
Georgia,5485870323.423604,5.485870323423604
Germany,861231978939.4752,861.2319789394752
Ghana,7594817180.882815,7.594817180882815
Greece,95817988784.72781,95.81798878472782
Greenland,1688101648.6061194,1.6881016486061193
Guatemala,12243973399.64343,12.24397339964343
Guinea,1847529476.8967826,1.8475294768967827
Guinea-Bissau,310846673.50564504,0.31084667350564504
Guyana,1017856777.643622,1.017856777643622
Haiti,2118282790.8349102,2.1182827908349102
Honduras,6841654684.349601,6.841654684349601
Hungary,64057363422.26678,64.05736342226677
Iceland,3585114984.7679725,3.5851149847679724
India,1099624925781.5928,1099.6249257815928
Indonesia,301386695996.3545,301.3866959963545
Iran,457589740182.96185,457.58974018296186
Iraq,88563692044.82478,88.56369204482478
Ireland,37665199992.56944,37.66519999256944
Israel,40027646391.1696,40.027646391169604
Italy,470026856779.2476,470.0268567792476
Ivory Coast,6870467093.021075,6.870467093021075
Jamaica,10198441732.121098,10.198441732121097
Japan,1173055262272.0054,1173.0552622720054
Jordan,17582690451.663094,17.582690451663094
Kazakhstan,192694788972.925,192.69478897292498
Kenya,9706041633.840088,9.706041633840089
Kosovo,12778652332.067497,12.778652332067498
Kuwait,64880509927.05487,64.88050992705487
Kyrgyzstan,7403805102.108812,7.403805102108812
Laos,2597551315.614137,2.597551315614137
Latvia,11212272410.575064,11.212272410575064
Lebanon,11425657889.465107,11.425657889465107
Lesotho,457918795.1549199,0.4579187951549199
Liberia,774930207.865449,0.774930207865449
Libya,42489394165.25524,42.48939416525524
Lithuania,11816924879.57384,11.81692487957384
Luxembourg,9032124474.857355,9.032124474857355
Macedonia,10446330123.339695,10.446330123339695
Madagascar,1791567978.2861881,1.7915679782861882
Malawi,3553423087.807605,3.5534230878076047
Malaysia,188953404809.45068,188.9534048094507
Mali,1406483277.929359,1.406483277929359
Mauritania,1692352392.0934126,1.6923523920934127
Mexico,431149456343.0119,431.1494563430119
Moldova,5863892942.577913,5.863892942577913
Mongolia,12315998361.437815,12.315998361437815
Montenegro,3023646375.8454957,3.023646375845496
Morocco,45888803309.94482,45.88880330994482
Mozambique,3175198857.280008,3.175198857280008
Myanmar,12365252609.400337,12.365252609400338
Namibia,3205316001.024155,3.2053160010241553
Nepal,3998081313.277362,3.998081313277362
Netherlands,185331018589.05408,185.33101858905408
New Caledonia,2265510875.4968243,2.2655108754968243
New Zealand,33857966454.90307,33.85796645490307
Nicaragua,4569381009.7370405,4.56938100973704
Niger,1211878610.739981,1.211878610739981
Nigeria,85141307642.7134,85.1413076427134
North Korea,76675130942.75189,76.67513094275189
Northern Cyprus,1344145318.4508696,1.3441453184508696
Norway,36913562767.79339,36.91356276779339
Oman,32592967070.055897,32.5929670700559
Pakistan,132375628300.53647,132.37562830053648
Palestine,4758317976.332517,4.758317976332517
Panama,7412647756.156455,7.412647756156455
Papua New Guinea,4170660813.306593,4.1706608133065926
Paraguay,4490003717.836065,4.490003717836065
Peru,32283002878.24494,32.28300287824494
Philippines,61376801142.68186,61.37680114268186
Poland,319941915634.84204,319.941915634842
Portugal,53713432136.5872,53.713432136587194
Puerto Rico,14081177395.051477,14.081177395051478
Qatar,17590946258.980797,17.590946258980797
Republic of Serbia,47591753553.59784,47.59175355359784
Republic of the Congo,2393900369.005715,2.393900369005715
Romania,110257949273.62766,110.25794927362766
Russia,1672889007009.7485,1672.8890070097486
Rwanda,550373620.6872437,0.5503736206872437
Saudi Arabia,283970359937.66504,283.970359937665
Senegal,5873920805.701681,5.873920805701681
Sierra Leone,517092458.2008795,0.5170924582008796
Slovakia,42070466473.00042,42.07046647300042
Slovenia,17322025954.808643,17.322025954808645
Solomon Islands,261908972.37589845,0.26190897237589844
Somalia,709841752.4680831,0.7098417524680831
Somaliland,244666548.14001587,0.24466654814001587
South Africa,413737517870.03674,413.73751787003675
South Korea,415103720269.2536,415.1037202692536
South Sudan,3634581230.595715,3.6345812305957153
Spain,340842900576.3165,340.84290057631654
Sri Lanka,12336480385.701326,12.336480385701327
Sudan,7958302102.315889,7.95830210231589
Suriname,1690568729.173139,1.690568729173139
Swaziland,1192051945.7982638,1.1920519457982637
Sweden,46448221972.87758,46.448221972877576
Switzerland,50526767756.776596,50.52676775677659
Syria,57965039439.54344,57.96503943954344
Taiwan,147357264509.92166,147.35726450992166
Tajikistan,4751732754.794914,4.751732754794914
Thailand,226258987237.81635,226.25898723781634
The Bahamas,458785001.527915,0.458785001527915
Togo,1819319040.1448145,1.8193190401448145
Trinidad and Tobago,34898117447.87629,34.89811744787629
Tunisia,21221582331.037292,21.221582331037293
Turkey,233724848677.85587,233.72484867785587
Turkmenistan,55283269562.97864,55.28326956297864
Uganda,2387080291.5476956,2.387080291547696
Ukraine,347147869106.77734,347.14786910677736
United Arab Emirates,117846086738.863,117.84608673886301
United Kingdom,546574224806.4002,546.5742248064003
United Republic of Tanzania,5293204895.482521,5.293204895482521
United States of America,5843756890315.242,5843.756890315242
Uruguay,3677155920.4423585,3.6771559204423583
Uzbekistan,120599712830.53636,120.59971283053636
Vanuatu,14291449.258591603,0.014291449258591604
Venezuela,136674719463.75629,136.67471946375628
Vietnam,96586368594.56226,96.58636859456226
Western Sahara,71110974.34378183,0.07111097434378183
Yemen,21734102690.086773,21.73410269008677
Zambia,2509158901.347567,2.509158901347567
Zimbabwe,11516261421.292181,11.516261421292182
