ADMIN,total_emissions_kg,total_emissions_Mt
Afghanistan,10880909289.88083,10.880909289880831
Albania,5149297040.07231,5.149297040072311
Algeria,142467644135.23322,142.46764413523323
Angola,23993183852.15488,23.993183852154882
Antarctica,21363976.554894354,0.021363976554894352
Argentina,190502295982.36337,190.50229598236336
Armenia,6392490341.797222,6.392490341797222
Australia,375785034597.64496,375.78503459764494
Austria,75469773068.85756,75.46977306885756
Azerbaijan,31626752014.431686,31.626752014431688
Bangladesh,70976306226.15904,70.97630622615904
Belarus,66521131026.83346,66.52113102683346
Belgium,108805980014.36234,108.80598001436233
Belize,294003287.91423476,0.29400328791423475
Benin,5114015006.15039,5.11401500615039
Bhutan,1141773920.8241835,1.1417739208241835
Bolivia,18346462170.603874,18.346462170603875
Bosnia and Herzegovina,23999212657.569748,23.999212657569746
Botswana,5773994127.245727,5.773994127245727
Brazil,502508512968.91187,502.5085129689119
Brunei,8340909066.653732,8.340909066653733
Bulgaria,46640758907.422775,46.64075890742278
Burkina Faso,3352500881.907347,3.352500881907347
Burundi,482711350.00235105,0.48271135000235105
Cambodia,6694988158.704501,6.6949881587045015
Cameroon,7312738683.926045,7.312738683926045
Canada,575015557132.8823,575.0155571328823
Central African Republic,409098036.04738945,0.4090980360473894
Chad,1693605970.5308654,1.6936059705308655
Chile,60346065516.10767,60.34606551610767
China,10209630951990.56,10209.63095199056
Colombia,78248051417.49895,78.24805141749894
Costa Rica,8005035525.099322,8.005035525099322
Croatia,20308364722.04229,20.30836472204229
Cuba,21190098609.31901,21.190098609319012
Cyprus,5877167286.722769,5.877167286722769
Czechia,118100869570.57176,118.10086957057176
Democratic Republic of the Congo,5349553882.612715,5.349553882612715
Denmark,35853987583.20172,35.85398758320172
Djibouti,436530593.15967923,0.43653059315967924
Dominican Republic,20731530937.234,20.731530937234
East Timor,456154905.88898,0.45615490588897994
Ecuador,37274932604.21202,37.27493260421202
Egypt,218412089659.95593,218.41208965995594
El Salvador,6817230054.219611,6.817230054219611
Equatorial Guinea,2437430126.227658,2.4374301262276576
Eritrea,667437236.0588926,0.6674372360588926
Estonia,23020977507.173565,23.020977507173566
Ethiopia,11388129467.169737,11.388129467169737
Falkland Islands,39436121.90134874,0.03943612190134874
Fiji,1296589555.0102808,1.2965895550102808
Finland,42909553145.04486,42.90955314504486
France,375460710628.06683,375.4607106280668
