ADMIN,total_emissions_kg,total_emissions_Mt
Afghanistan,4564703898.22872,4.56470389822872
Albania,4671472753.641677,4.671472753641677
Algeria,72023092865.50832,72.02309286550832
Angola,5552563216.509116,5.5525632165091166
Antarctica,14583778.22466526,0.01458377822466526
Argentina,103977216629.17917,103.97721662917917
Armenia,23435088141.54834,23.43508814154834
Australia,254942199297.28574,254.94219929728573
Austria,69511009597.90181,69.5110095979018
Azerbaijan,52628624216.430374,52.628624216430374
Bangladesh,14388799232.6206,14.388799232620599
Belarus,103230813946.27165,103.23081394627165
Belgium,123070054920.72702,123.07005492072702
Belize,162433346.06600887,0.16243334606600887
Benin,530878379.43550193,0.530878379435502
Bhutan,225394390.34336177,0.22539439034336176
Bolivia,7101006207.973561,7.101006207973561
Bosnia and Herzegovina,21892491235.310986,21.892491235310985
Botswana,2952264763.0430217,2.9522647630430217
Brazil,226162246937.66037,226.16224693766037
Brunei,5196751625.3089,5.1967516253089
Bulgaria,66713405884.79114,66.71340588479114
Burkina Faso,600654415.6537104,0.6006544156537104
Burundi,295412232.1558675,0.29541223215586754
Cambodia,848989569.9736066,0.8489895699736066
Cameroon,3277781301.7077866,3.2777813017077864
Canada,442393214365.27844,442.3932143652784
Central African Republic,326454855.6127587,0.3264548556127587
Chad,492815896.9563833,0.4928158969563833
Chile,23140969523.94833,23.14096952394833
China,2533866323547.2676,2533.8663235472677
Colombia,51146374867.86036,51.14637486786036
Costa Rica,3225029515.9800134,3.2250295159800135
Croatia,19465904028.02028,19.46590402802028
Cuba,24139126185.45526,24.13912618545526
Cyprus,4889779541.562389,4.8897795415623895
Czechia,161670816046.00296,161.67081604600295
Democratic Republic of the Congo,2417649822.640426,2.417649822640426
Denmark,50068406146.01501,50.06840614601501
Djibouti,532278579.0147321,0.5322785790147321
Dominican Republic,8229957158.391474,8.229957158391473
East Timor,29329986.478359915,0.029329986478359917
Ecuador,15784785806.179186,15.784785806179185
Egypt,90482080558.25996,90.48208055825997
El Salvador,3404454567.0706635,3.4044545670706636
Equatorial Guinea,58183964.78186125,0.058183964781861254
Eritrea,349803710.2971866,0.3498037102971866
Estonia,36012100128.54291,36.012100128542905
Ethiopia,2659875302.677668,2.6598753026776683
Falkland Islands,20884910.97548162,0.02088491097548162
Fiji,812317642.5399274,0.8123176425399273
Finland,48584753026.27165,48.58475302627165
France,414071128319.9459,414.0711283199459
French Southern and Antarctic Lands,161698.89371319098,0.00016169889371319099
Gabon,2999367637.4422026,2.9993676374422025
Gambia,184987420.24629128,0.18498742024629128
Georgia,26893534433.09303,26.89353443309303
Germany,996923430536.5565,996.9234305365566
Ghana,3240750767.124135,3.240750767124135
Greece,70999432116.03746,70.99943211603745
Greenland,802599374.0380602,0.8025993740380601
Guatemala,4452593802.703715,4.452593802703715
Guinea,991440861.5671924,0.9914408615671925
Guinea-Bissau,231862938.15478304,0.23186293815478304
Guyana,767600180.5190113,0.7676001805190112
Haiti,1278817683.2111065,1.2788176832111064
Honduras,2355420366.3120837,2.355420366312084
Hungary,70747087436.04726,70.74708743604725
Iceland,2469560778.008909,2.4695607780089093
India,611170429378.2773,611.1704293782774
Indonesia,137353411822.67848,137.35341182267848
Iran,221941336357.40543,221.94133635740542
Iraq,55319506444.65464,55.31950644465464
Ireland,24054897430.77486,24.05489743077486
Israel,26364641369.494225,26.364641369494226
Italy,385875635505.6241,385.8756355056241
Ivory Coast,3379367459.693639,3.379367459693639
Jamaica,7207884507.523129,7.207884507523129
Japan,1067733715984.6116,1067.7337159846115
Jordan,10590424439.949903,10.590424439949903
Kazakhstan,263156184971.27536,263.15618497127537
Kenya,6574252937.138677,6.574252937138676
Kosovo,10982350016.747269,10.982350016747269
Kuwait,31962205611.2687,31.9622056112687
Kyrgyzstan,22810040480.78697,22.810040480786967
Laos,1428605166.171198,1.4286051661711978
Latvia,22976170716.002605,22.976170716002606
Lebanon,6309684073.406559,6.309684073406559
Lesotho,179428685.44982108,0.17942868544982107
Liberia,318917772.40780103,0.31891777240780106
Libya,26176154112.195805,26.176154112195803
Lithuania,30714308400.17486,30.714308400174858
Luxembourg,10276271241.998497,10.276271241998497
Macedonia,10463510657.271124,10.463510657271124
