ADMIN,total_emissions_kg,total_emissions_Mt
Afghanistan,3075606978.305728,3.075606978305728
Albania,1973024240.6209297,1.9730242406209297
Algeria,76140130981.34944,76.14013098134944
Angola,6477729106.552754,6.477729106552754
Antarctica,16975227.04409128,0.01697522704409128
Argentina,128904291615.61331,128.90429161561332
Armenia,3784344164.0899744,3.7843441640899744
Australia,297033179639.18896,297.033179639189
Austria,72177378977.41562,72.17737897741561
Azerbaijan,28234121710.87313,28.23412171087313
Bangladesh,24127385782.354797,24.127385782354796
Belarus,63351237263.80075,63.35123726380075
Belgium,127789079739.14412,127.78907973914411
Belize,213547015.8891477,0.2135470158891477
Benin,1541883356.0886528,1.541883356088653
Bhutan,390774388.0561171,0.39077438805611714
Bolivia,10402659251.828335,10.402659251828334
Bosnia and Herzegovina,9625839682.731256,9.625839682731257
Botswana,3406905220.7591414,3.4069052207591413
Brazil,307317494075.9401,307.31749407594015
Brunei,6995602598.789413,6.9956025987894135
Bulgaria,61142308263.271,61.142308263271005
Burkina Faso,994429587.2914114,0.9944295872914114
Burundi,288718783.44410175,0.28871878344410173
Cambodia,2317905773.833041,2.3179057738330413
Cameroon,3564925960.445636,3.5649259604456356
Canada,514182407352.2775,514.1824073522776
Central African Republic,353998594.99893045,0.35399859499893044
Chad,407996640.3970923,0.40799664039709227
Chile,40917748844.715126,40.91774884471513
China,3399268688789.2886,3399.2686887892887
Colombia,64058352919.817604,64.05835291981761
Costa Rica,4709627435.07011,4.70962743507011
Croatia,19042344655.950176,19.042344655950178
Cuba,22685749623.903347,22.685749623903348
Cyprus,5476721957.651657,5.476721957651657
Czechia,145477878669.075,145.477878669075
Democratic Republic of the Congo,2418916634.861406,2.418916634861406
Denmark,52991357760.66496,52.99135776066496
Djibouti,495677189.9562687,0.49567718995626875
Dominican Republic,14192099023.721807,14.192099023721807
East Timor,44865707.761202306,0.04486570776120231
Ecuador,21597463350.078007,21.597463350078005
Egypt,105025717235.98436,105.02571723598436
El Salvador,5693677584.933984,5.693677584933984
Equatorial Guinea,380800279.47358155,0.3808002794735815
Eritrea,780187367.1132246,0.7801873671132247
Estonia,20653487472.49542,20.653487472495417
Ethiopia,3944797576.981629,3.944797576981629
Falkland Islands,29960234.04150834,0.02996023404150834
Fiji,1083771151.1590905,1.0837711511590906
Finland,50888052013.97918,50.88805201397918
France,394994044962.77563,394.99404496277566
French Southern and Antarctic Lands,188214.38172920208,0.0001882143817292021
Gabon,3811226597.8603306,3.8112265978603306
Gambia,198371335.0062416,0.1983713350062416
Georgia,6402171091.562387,6.402171091562387
Germany,917871479952.6555,917.8714799526555
Ghana,4967020051.114726,4.967020051114726
Greece,78588288783.87276,78.58828878387276
Greenland,1003345458.7955992,1.0033454587955992
Guatemala,7334618639.539411,7.334618639539411
Guinea,1008326542.5416288,1.0083265425416288
Guinea-Bissau,241188251.860593,0.24118825186059298
Guyana,1129419439.1446612,1.1294194391446613
Haiti,1819648860.528999,1.819648860528999
Honduras,3267310285.1009235,3.2673102851009235
Hungary,64738895363.801506,64.7388953638015
Iceland,2901809805.2463536,2.9018098052463537
India,802481886887.4513,802.4818868874513
Indonesia,224149915199.54004,224.14991519954003
Iran,298257595433.1267,298.2575954331267
Iraq,122250616368.07777,122.25061636807777
Ireland,27977311004.91948,27.97731100491948
Israel,32275243655.806404,32.275243655806406
Italy,409275256337.4926,409.27525633749264
Ivory Coast,5784223332.745074,5.784223332745074
Jamaica,9106204534.858078,9.106204534858078
Japan,1131675541309.4807,1131.6755413094806
Jordan,10615672373.309473,10.615672373309472
Kazakhstan,141168117465.4104,141.1681174654104
Kenya,7603563499.418516,7.603563499418516
Kosovo,12180934917.679546,12.180934917679547
Kuwait,35277185539.88861,35.27718553988861
Kyrgyzstan,7301196714.61421,7.3011967146142105
Laos,1670017929.469103,1.670017929469103
Latvia,10787862065.204113,10.787862065204113
Lebanon,13503307430.800728,13.503307430800728
Lesotho,193367162.1372472,0.1933671621372472
Liberia,349944858.56987244,0.34994485856987245
Libya,36104467331.5747,36.104467331574696
Lithuania,13255314912.044708,13.255314912044708
Luxembourg,6809704399.553557,6.809704399553557
Macedonia,9845302769.954222,9.845302769954221
Madagascar,1490267951.5975027,1.4902679515975028
Malawi,2512806570.640115,2.5128065706401146
Malaysia,138200249617.66818,138.2002496176682
Mali,744113079.694109,0.744113079694109
Mauritania,2362912698.086047,2.3629126980860473
Mexico,346331692529.2532,346.3316925292532
Moldova,5842447776.120396,5.8424477761203955
Mongolia,9426836172.97204,9.42683617297204
Montenegro,2992266932.6897345,2.9922669326897346
Morocco,31009563172.159557,31.009563172159556
Mozambique,2052500151.1130552,2.052500151113055
Myanmar,8671149671.725607,8.671149671725606
Namibia,2522675785.021144,2.522675785021144
Nepal,2988809132.5621486,2.9888091325621486
Netherlands,180864679121.13495,180.86467912113494
New Caledonia,1513000439.49703,1.51300043949703
New Zealand,29749857378.077232,29.749857378077234
Nicaragua,3214906688.59294,3.21490668859294
Niger,938984101.4178678,0.9389841014178678
Nigeria,76415455426.08145,76.41545542608145
North Korea,73966998017.91528,73.96699801791529
Northern Cyprus,1122382872.0673916,1.1223828720673916
Norway,36030637842.76535,36.03063784276535
Oman,21643104620.237316,21.643104620237317
Pakistan,96232185756.81647,96.23218575681646
Palestine,4555350569.691213,4.555350569691212
Panama,4911200100.48726,4.91120010048726
Papua New Guinea,2269832437.974127,2.269832437974127
Paraguay,4746848013.237124,4.746848013237124
Peru,28519444134.186153,28.519444134186152
Philippines,63915598478.791794,63.91559847879179
Poland,362869662678.5772,362.8696626785772
Portugal,42815502049.12227,42.815502049122266
