ADMIN,total_emissions_kg,total_emissions_Mt
Afghanistan,3638418712.80303,3.63841871280303
Albania,7262599645.321389,7.262599645321389
Algeria,52582734810.1393,52.5827348101393
Angola,4315457736.961331,4.315457736961331
Antarctica,12531439.254950235,0.012531439254950235
Argentina,97059394156.90685,97.05939415690685
Armenia,19130869350.31796,19.13086935031796
Australia,201007945630.27518,201.00794563027517
Austria,61643391882.66998,61.64339188266998
Azerbaijan,38465874712.78138,38.46587471278138
Bangladesh,8018746083.096278,8.018746083096278
Belarus,101876998270.80919,101.8769982708092
Belgium,129324761058.5667,129.3247610585667
Belize,95660384.08678427,0.09566038408678428
Benin,586779174.033883,0.586779174033883
Bhutan,115611188.61335692,0.11561118861335692
Bolivia,5508209435.929013,5.508209435929014
Bosnia and Herzegovina,16526005858.754774,16.526005858754775
Botswana,1521666362.0055227,1.5216663620055226
Brazil,187700531463.15176,187.70053146315178
Brunei,3441769304.7550426,3.4417693047550424
Bulgaria,91558667158.87755,91.55866715887755
Burkina Faso,425541641.4702873,0.42554164147028734
Burundi,108476461.3672252,0.1084764613672252
Cambodia,574627437.2865293,0.5746274372865293
Cameroon,2435580843.270452,2.435580843270452
Canada,431328989259.9256,431.3289892599256
Central African Republic,230124688.85842925,0.23012468885842927
Chad,353017890.7969215,0.3530178907969215
Chile,19187795474.224377,19.187795474224377
China,1540405588119.0627,1540.4055881190627
Colombia,39125499412.980965,39.125499412980965
Costa Rica,2374653279.764731,2.374653279764731
Croatia,25592498494.806435,25.592498494806435
Cuba,31734593956.5291,31.7345939565291
Cyprus,2583937813.9249268,2.5839378139249267
Czechia,206546105551.78787,206.54610555178786
Democratic Republic of the Congo,4285342693.4936757,4.285342693493676
Denmark,42900234136.54741,42.90023413654741
Djibouti,278151164.7941576,0.27815116479415763
Dominican Republic,6475333376.344564,6.475333376344564
East Timor,19470698.277775258,0.01947069827777526
Ecuador,12600605826.595964,12.600605826595965
Egypt,42122898017.20225,42.122898017202246
El Salvador,2105961414.904595,2.105961414904595
Equatorial Guinea,53829949.06845401,0.053829949068454015
Eritrea,299459071.61685324,0.29945907161685326
Estonia,38305152181.90805,38.30515218190805
Ethiopia,1764556191.0750434,1.7645561910750434
Falkland Islands,16482561.706864614,0.016482561706864615
Fiji,1020555885.4075452,1.0205558854075452
Finland,41891486729.6993,41.8914867296993
France,456671755351.86017,456.67175535186016
French Southern and Antarctic Lands,138943.46762421465,0.00013894346762421465
Gabon,4003451764.7920427,4.003451764792043
Gambia,133456449.73011012,0.13345644973011012
Georgia,34121293888.3882,34.1212938883882
Germany,1096793730318.1006,1096.7937303181006
Ghana,3470892447.5837336,3.4708924475837337
Greece,46637411549.003426,46.637411549003424
Greenland,653934392.4204073,0.6539343924204073
Guatemala,4302139281.433679,4.3021392814336785
Guinea,672705237.01669,0.67270523701669
Guinea-Bissau,80126463.48209761,0.0801264634820976
Guyana,1190783340.1630373,1.1907833401630372
Haiti,851514620.859885,0.8515146208598849
Honduras,1727263138.744252,1.7272631387442519
Hungary,92275100729.25502,92.27510072925502
Iceland,2420195936.873814,2.420195936873814
India,321956212613.32245,321.95621261332246
Indonesia,78575067992.04263,78.57506799204263
Iran,110486270291.1556,110.48627029115559
Iraq,36606630772.45757,36.60663077245757
Ireland,26614663229.066624,26.614663229066625
Israel,18731643988.47319,18.73164398847319
Italy,348412686654.264,348.41268665426395
Ivory Coast,3877958478.8821626,3.8779584788821624
Jamaica,6559099363.959218,6.559099363959218
Japan,867451507545.3876,867.4515075453876
Jordan,6171218620.877738,6.171218620877738
Kazakhstan,252678700324.03436,252.67870032403437
Kenya,5434335535.465909,5.434335535465909
Kosovo,9621701538.37583,9.621701538375829
Kuwait,30322829431.094845,30.322829431094846
Kyrgyzstan,23235581805.18817,23.235581805188172
Laos,536721206.2522605,0.5367212062522605
Latvia,23698798552.45351,23.69879855245351
Lebanon,6112208361.9068775,6.112208361906878
Lesotho,134284692.54829097,0.13428469254829098
Liberia,1217181786.1611063,1.2171817861611063
Libya,24311916321.672775,24.311916321672776
Lithuania,24731142796.822536,24.731142796822535
Luxembourg,10551229502.946175,10.551229502946175
Macedonia,10503588058.350048,10.503588058350049
Madagascar,804325579.8131236,0.8043255798131236
Malawi,532628714.6533768,0.5326287146533768
Malaysia,39597316839.5343,39.5973168395343
Mali,648430055.6417363,0.6484300556417363
Mauritania,616462355.6477754,0.6164623556477754
Mexico,245535207645.40662,245.53520764540662
Moldova,19924188994.883568,19.92418899488357
Mongolia,9243157533.982557,9.243157533982558
Montenegro,1973669944.6508183,1.9736699446508184
Morocco,16134817876.26657,16.13481787626657
Mozambique,2428061517.4663377,2.428061517466338
Myanmar,5763918540.502208,5.763918540502208
Namibia,1368739838.9034202,1.3687398389034202
Nepal,929429227.3464774,0.9294292273464774
Netherlands,154066109988.47784,154.06610998847785
New Caledonia,1410828603.2697845,1.4108286032697845
New Zealand,16672080528.439457,16.67208052843946
Nicaragua,2146543781.2263222,2.146543781226322
Niger,788522397.328503,0.788522397328503
Nigeria,55042958938.40888,55.04295893840888
North Korea,116258938365.13579,116.25893836513579
Northern Cyprus,608173483.7611727,0.6081734837611726
Norway,30881833982.712303,30.881833982712305
Oman,13637857481.022902,13.637857481022902
Pakistan,31917292344.874054,31.917292344874053
Palestine,1931392683.28481,1.93139268328481
Panama,2978743943.3791647,2.9787439433791647
Papua New Guinea,1369208441.001509,1.3692084410015088
Paraguay,1921613332.7988696,1.9216133327988696
Peru,23366000043.15752,23.36600004315752
Philippines,29915355910.317734,29.915355910317732
Poland,416783535862.0416,416.7835358620416
Portugal,25116232873.312443,25.11623287331244
Puerto Rico,15491678743.582647,15.491678743582648
Qatar,7147378827.3447895,7.14737882734479
Republic of Serbia,41494881114.93702,41.494881114937016
Republic of the Congo,1418674833.017561,1.418674833017561
Romania,205439245192.34705,205.43924519234704
Russia,1888227078345.3218,1888.2270783453218
Rwanda,396034490.1613181,0.39603449016131814
Saudi Arabia,161821230426.5507,161.8212304265507
Senegal,2249707487.997913,2.249707487997913
Sierra Leone,370277257.40710753,0.37027725740710754
Slovakia,59535896857.03605,59.53589685703605
Slovenia,11151817651.338129,11.15181765133813
Solomon Islands,129701890.63764435,0.12970189063764434
Somalia,780994721.9249555,0.7809947219249554
Somaliland,212627744.2581475,0.2126277442581475
South Africa,248264081349.85605,248.26408134985604
South Korea,136618762620.37068,136.6187626203707
South Sudan,1617839682.928808,1.617839682928808
Spain,184755841530.1198,184.75584153011982
Sri Lanka,3470712209.9565034,3.4707122099565035
Sudan,2576158357.069213,2.576158357069213
Suriname,683794272.4869294,0.6837942724869294
Swaziland,669771918.7006836,0.6697719187006836
Sweden,58151638674.656395,58.1516386746564
Switzerland,43843218111.4835,43.843218111483495
Syria,15601088392.129,15.601088392129
Taiwan,44388343952.33625,44.38834395233625
Tajikistan,12029870764.345306,12.029870764345306
Thailand,36917379450.05863,36.91737945005863
The Bahamas,502611016.3416447,0.5026110163416447
Togo,698225865.2023697,0.6982258652023697
Trinidad and Tobago,9006331080.936129,9.006331080936128
Tunisia,8687541065.685041,8.687541065685041
Turkey,80583835758.72025,80.58383575872024
Turkmenistan,31855771963.006886,31.855771963006884
Uganda,703239445.7947177,0.7032394457947176
Ukraine,662437614800.9877,662.4376148009877
United Arab Emirates,33405541642.28412,33.40554164228412
United Kingdom,561725795544.9214,561.7257955449214
United Republic of Tanzania,1823555737.925298,1.823555737925298
United States of America,4662930622147.818,4662.930622147818
Uruguay,3375789276.9924393,3.3757892769924394
Uzbekistan,89632959667.37328,89.63295966737327
Vanuatu,17266637.461652815,0.017266637461652815
Venezuela,80012477598.86887,80.01247759886887
Vietnam,16720020794.251554,16.720020794251553
Western Sahara,25267071.20373836,0.02526707120373836
Yemen,4240038184.9819927,4.240038184981993
Zambia,3253895118.4241643,3.2538951184241642
Zimbabwe,9256805521.260187,9.256805521260187
