ADMIN,total_emissions_kg,total_emissions_Mt
Afghanistan,9478289514.243973,9.478289514243972
Albania,4742461749.606524,4.742461749606525
Algeria,165589949433.5064,165.5899494335064
Angola,17899854946.663498,17.8998549466635
Antarctica,24874763.265272167,0.024874763265272166
Argentina,167410956784.05557,167.41095678405557
Armenia,7668919609.595736,7.6689196095957355
Australia,362908778555.6142,362.9087785556142
Austria,67010351202.24026,67.01035120224026
Azerbaijan,33630005067.928104,33.6300050679281
Bangladesh,98016553877.62645,98.01655387762645
Belarus,59674876910.260765,59.674876910260764
Belgium,94903331091.30762,94.90333109130762
Belize,272392579.63564247,0.27239257963564245
Benin,8492214233.980428,8.492214233980429
Bhutan,1661042685.010752,1.661042685010752
Bolivia,18617141135.198757,18.617141135198757
Bosnia and Herzegovina,23062871622.80118,23.062871622801183
Botswana,6253040216.172208,6.253040216172208
Brazil,428850064261.26294,428.85006426126296
Brunei,10572086911.558914,10.572086911558914
Bulgaria,40465855789.6302,40.465855789630204
Burkina Faso,5684169377.643708,5.684169377643708
Burundi,874708938.3703477,0.8747089383703477
Cambodia,17486246015.026257,17.486246015026257
Cameroon,9152176705.32759,9.15217670532759
Canada,540650589058.02826,540.6505890580282
Central African Republic,489785871.74717957,0.4897858717471796
Chad,2396683854.376159,2.396683854376159
Chile,61683161628.60526,61.68316162860526
China,11148117749956.75,11148.11774995675
Colombia,77199059754.54082,77.19905975454081
Costa Rica,7130286667.079191,7.130286667079191
Croatia,18061439747.10883,18.061439747108828
Cuba,16120521802.586315,16.120521802586314
Cyprus,5852365798.947271,5.852365798947272
Czechia,101006966431.78133,101.00696643178132
Democratic Republic of the Congo,4849904447.217985,4.849904447217985
Denmark,24037609547.94726,24.037609547947262
Djibouti,398425635.2821411,0.3984256352821411
Dominican Republic,25864152174.180798,25.8641521741808
East Timor,534793852.55381435,0.5347938525538144
Ecuador,32890070459.745983,32.890070459745985
Egypt,211138712890.053,211.138712890053
El Salvador,6694423068.979061,6.694423068979061
Equatorial Guinea,1872385934.4957323,1.8723859344957323
Eritrea,704867721.639628,0.7048677216396281
Estonia,11279061331.881771,11.27906133188177
Ethiopia,17470142739.30325,17.47014273930325
Falkland Islands,48635351.33813569,0.048635351338135686
Fiji,1760285315.6601865,1.7602853156601865
Finland,31658015655.922123,31.658015655922124
France,295215913430.6814,295.2159134306814
French Southern and Antarctic Lands,329216.0656635773,0.0003292160656635773
Gabon,3324095028.3564563,3.324095028356456
Gambia,649649831.517618,0.6496498315176179
Georgia,11904244446.445078,11.904244446445079
Germany,652056292004.268,652.0562920042679
Ghana,21309668758.1609,21.3096687581609
Greece,47323211195.961296,47.3232111959613
Greenland,1258391003.5769272,1.2583910035769272
Guatemala,17935487849.60933,17.93548784960933
Guinea,3627610785.0610147,3.6276107850610146
Guinea-Bissau,382628230.75869244,0.38262823075869246
Guyana,1795787221.5153084,1.7957872215153083
Haiti,3436328728.738653,3.436328728738653
Honduras,7693033639.102374,7.693033639102374
Hungary,51325872978.17704,51.32587297817704
Iceland,3478117208.342316,3.478117208342316
India,2112547215502.173,2112.547215502173
Indonesia,484921131368.29913,484.92113136829914
Iran,694721767832.3893,694.7217678323893
Iraq,171916145884.65292,171.91614588465293
Ireland,30005391186.902885,30.005391186902884
Israel,45474779381.01912,45.47477938101912
Italy,289219793937.3006,289.2197939373006
Ivory Coast,13269303171.943306,13.269303171943307
Jamaica,5669417747.930243,5.669417747930242
Japan,977947626952.032,977.947626952032
Jordan,21670247895.94018,21.670247895940182
Kazakhstan,228992784905.63974,228.99278490563975
Kenya,19082380578.279194,19.082380578279192
Kosovo,11786372186.031282,11.786372186031283
Kuwait,81336311381.07608,81.33631138107609
Kyrgyzstan,10645132642.223787,10.645132642223787
Laos,20961236699.872658,20.961236699872657
Latvia,10225755096.475681,10.225755096475682
Lebanon,15960917803.913216,15.960917803913215
Lesotho,754444098.1899773,0.7544440981899773
Liberia,1566407833.7059174,1.5664078337059173
Libya,34326751557.13136,34.32675155713136
Lithuania,12274290779.995075,12.274290779995075
Luxembourg,5943261379.915753,5.943261379915754
Macedonia,8220307577.511162,8.220307577511162
Madagascar,3074115238.1410966,3.0741152381410966
Malawi,5187919091.442816,5.187919091442816
Malaysia,257611015741.91956,257.6110157419196
Mali,6802878125.510989,6.802878125510989
Mauritania,4319997388.617585,4.319997388617585
Mexico,410941654395.525,410.941654395525
Moldova,6244600414.115033,6.244600414115033
Mongolia,23604114312.8429,23.6041143128429
Montenegro,2795529630.6589136,2.7955296306589137
Morocco,68209470572.77553,68.20947057277553
Mozambique,8315984499.280751,8.31598449928075
Myanmar,35583408822.27562,35.58340882227562
Namibia,4556902553.74454,4.55690255374454
Nepal,16906853493.733408,16.906853493733408
Netherlands,145424649374.1204,145.42464937412038
New Caledonia,4570120011.484658,4.570120011484658
New Zealand,32758273694.252872,32.75827369425287
Nicaragua,4829056075.415982,4.829056075415982
Niger,2768161886.3362427,2.7681618863362427
Nigeria,115725899929.64377,115.72589992964377
North Korea,66473703669.89445,66.47370366989445
Northern Cyprus,1273508636.8243477,1.2735086368243478
Norway,37497300847.82627,37.497300847826274
Oman,78948005573.3887,78.9480055733887
Pakistan,215076246029.07748,215.07624602907748
Palestine,4940661833.09615,4.940661833096151
Panama,8881146817.257137,8.881146817257138
Papua New Guinea,5052884627.294411,5.052884627294411
Paraguay,8659085127.428413,8.659085127428414
Peru,47926567132.25302,47.92656713225302
Philippines,106406399856.08257,106.40639985608257
Poland,300396719270.8999,300.3967192708999
Portugal,37517070506.82608,37.51707050682608
Puerto Rico,7994933685.144793,7.994933685144793
Qatar,50535094944.7636,50.5350949447636
Republic of Serbia,45525861753.24416,45.525861753244165
Republic of the Congo,5566679575.161857,5.5666795751618565
Romania,79374114234.12689,79.37411423412689
Russia,1777844453274.3735,1777.8444532743736
Rwanda,956212563.9943602,0.9562125639943602
Saudi Arabia,405355549127.2795,405.35554912727946
Senegal,10820434824.43817,10.82043482443817
Sierra Leone,795769331.4756604,0.7957693314756604
Slovakia,32287102944.04198,32.28710294404198
Slovenia,13046332183.630983,13.046332183630984
Solomon Islands,304809682.73797226,0.30480968273797227
Somalia,823533450.0029718,0.8235334500029717
Somaliland,253379724.06497768,0.25337972406497766
South Africa,400639386577.9816,400.6393865779816
South Korea,477031540574.8367,477.0315405748367
South Sudan,8058973919.590786,8.058973919590786
Spain,201603067186.21774,201.60306718621774
Sri Lanka,19056664854.67632,19.05666485467632
Sudan,13092368072.31179,13.09236807231179
Suriname,2567170591.10508,2.56717059110508
Swaziland,1351444666.743229,1.351444666743229
Sweden,33423249762.79386,33.42324976279386
Switzerland,38476812007.20462,38.47681200720462
Syria,26056931612.106045,26.056931612106045
Taiwan,143322778577.18713,143.32277857718714
Tajikistan,12658747548.64896,12.658747548648961
Thailand,268897346872.61676,268.89734687261677
The Bahamas,601253027.9948454,0.6012530279948454
Togo,3132912372.245058,3.132912372245058
Trinidad and Tobago,29406934130.446995,29.406934130446995
Tunisia,25949190240.212257,25.949190240212257
Turkey,375320723950.9998,375.3207239509998
Turkmenistan,69915135601.44481,69.9151356014448
Uganda,6925728529.970393,6.925728529970393
Ukraine,193876892528.0154,193.87689252801542
United Arab Emirates,180817018312.37592,180.81701831237592
United Kingdom,315810081637.43713,315.8100816374371
United Republic of Tanzania,14410586597.413452,14.410586597413452
United States of America,4424999759966.408,4424.999759966408
Uruguay,4923580393.662429,4.923580393662429
Uzbekistan,116860356548.802,116.860356548802
Vanuatu,32499820.312357422,0.03249982031235742
Venezuela,66415119543.28848,66.41511954328848
Vietnam,253191383814.9305,253.1913838149305
Western Sahara,129013910.17290905,0.12901391017290906
Yemen,11561165728.602568,11.561165728602568
Zambia,6913905026.959467,6.913905026959467
Zimbabwe,9085949350.092655,9.085949350092655
