ADMIN,total_emissions_kg,total_emissions_Mt
Afghanistan,3245743334.589698,3.2457433345896978
Albania,5509188163.428646,5.509188163428646
Algeria,38239661884.74767,38.239661884747676
Angola,4253431509.4106026,4.2534315094106026
Antarctica,13818008.027723756,0.013818008027723755
Argentina,91231900341.65222,91.23190034165222
Armenia,14158645593.887764,14.158645593887764
Australia,167463945087.58496,167.46394508758496
Austria,62251164164.340935,62.251164164340935
Azerbaijan,27672420290.872253,27.672420290872253
Bangladesh,4574422826.200271,4.574422826200271
Belarus,77304486586.12573,77.30448658612573
Belgium,147834124918.94733,147.83412491894734
Belize,77845935.11171539,0.07784593511171539
Benin,576074338.6275586,0.5760743386275586
Bhutan,82886573.00665113,0.08288657300665113
Bolivia,4180886540.4247246,4.180886540424725
Bosnia and Herzegovina,13496455123.234966,13.496455123234966
Botswana,582502463.3969382,0.5825024633969382
Brazil,144579917866.8143,144.5799178668143
Brunei,2291386240.113752,2.2913862401137517
Bulgaria,73750767917.07187,73.75076791707187
Burkina Faso,351737293.2569094,0.3517372932569094
Burundi,78381044.88220057,0.07838104488220057
Cambodia,564515280.2254953,0.5645152802254954
Cameroon,1229387901.0190876,1.2293879010190876
Canada,414477949249.3941,414.4779492493941
Central African Republic,164239306.43995792,0.1642393064399579
Chad,291939133.9213041,0.2919391339213041
Chile,20172261589.84552,20.17226158984552
China,1035792016008.6656,1035.7920160086655
Colombia,29331294377.738205,29.331294377738207
Costa Rica,1871049024.4986336,1.8710490244986335
Croatia,23979277647.54421,23.979277647544208
Cuba,23870411649.236572,23.870411649236573
Cyprus,1773125737.1083906,1.7731257371083906
Czechia,190898912595.66165,190.89891259566164
Democratic Republic of the Congo,3714061537.461956,3.714061537461956
Denmark,42906349842.21501,42.906349842215015
Djibouti,222535457.21021378,0.22253545721021378
Dominican Republic,5317146127.439499,5.317146127439499
East Timor,15105510.218834735,0.015105510218834736
Ecuador,6799340675.714473,6.799340675714473
Egypt,26636329057.948456,26.636329057948455
El Salvador,2139727626.605682,2.1397276266056817
Equatorial Guinea,37996055.72279527,0.03799605572279527
Eritrea,290084268.1782092,0.2900842681782092
Estonia,27397735634.187893,27.397735634187892
Ethiopia,1557711326.8030455,1.5577113268030456
Falkland Islands,16621663.989262085,0.016621663989262084
Fiji,989527343.5715733,0.9895273435715732
Finland,37953983972.86765,37.953983972867654
France,516124331237.5428,516.1243312375428
French Southern and Antarctic Lands,153208.48000856597,0.00015320848000856596
Gabon,2329785161.632671,2.329785161632671
Gambia,109648964.8739547,0.1096489648739547
Georgia,28118699678.94054,28.11869967894054
Germany,1124450051057.9004,1124.4500510579003
Ghana,2997555235.682332,2.997555235682332
Greece,33715854551.62096,33.71585455162096
Greenland,591060677.1208768,0.5910606771208768
Guatemala,3207150465.767395,3.207150465767395
Guinea,562020255.9124477,0.5620202559124476
Guinea-Bissau,67901876.39102714,0.06790187639102714
Guyana,1037415803.395155,1.037415803395155
Haiti,734725620.7337015,0.7347256207337015
Honduras,1327411525.463177,1.3274115254631769
Hungary,78248646618.43929,78.24864661843928
Iceland,2644019490.6893578,2.6440194906893577
India,228690775481.96286,228.69077548196287
Indonesia,40204854116.99545,40.204854116995456
Iran,106692057736.24823,106.69205773624823
Iraq,32378385189.66019,32.37838518966019
Ireland,23786052876.336956,23.786052876336957
Israel,15101904164.762033,15.101904164762033
Italy,348448463363.9473,348.4484633639473
Ivory Coast,3412004281.648495,3.4120042816484952
Jamaica,8580389528.280268,8.580389528280268
Japan,850246376633.244,850.246376633244
Jordan,2500931789.1779637,2.500931789177964
Kazakhstan,220859816907.8911,220.85981690789112
Kenya,4355755236.764567,4.355755236764567
Kosovo,8450633270.673959,8.45063327067396
Kuwait,28040068543.502666,28.040068543502667
Kyrgyzstan,18960668927.512512,18.96066892751251
Laos,740055891.0608454,0.7400558910608454
Latvia,18919518550.566193,18.919518550566192
Lebanon,5321457795.7329645,5.3214577957329645
Lesotho,119528345.38359812,0.11952834538359812
Liberia,1077685161.4981325,1.0776851614981324
Libya,13727108711.657986,13.727108711657985
Lithuania,18088558140.83482,18.08855814083482
Luxembourg,16551253663.48432,16.55125366348432
Macedonia,10759853084.951666,10.759853084951667
Madagascar,736490820.1473969,0.736490820147397
Malawi,444160554.30529255,0.44416055430529255
Malaysia,24272201753.155457,24.272201753155457
Mali,471273196.420579,0.471273196420579
Mauritania,532773016.63783264,0.5327730166378326
Mexico,152305292085.52872,152.30529208552872
Moldova,14283633453.269299,14.283633453269298
Mongolia,6575509778.261416,6.5755097782614165
Montenegro,1442507905.516597,1.442507905516597
Morocco,10507492022.56935,10.50749202256935
Mozambique,3059641444.830814,3.059641444830814
Myanmar,4560585897.078637,4.560585897078637
Namibia,1213759364.6573002,1.2137593646573002
Nepal,820289223.2823358,0.8202892232823358
Netherlands,148388488564.94345,148.38848856494346
New Caledonia,1334125913.3471293,1.3341259133471293
New Zealand,17851745110.503872,17.85174511050387
Nicaragua,2086971492.656684,2.086971492656684
Niger,399475645.8914976,0.3994756458914976
Nigeria,53363447823.65249,53.363447823652486
North Korea,81175338885.61101,81.17533888561101
Northern Cyprus,468870785.2887694,0.4688707852887694
Norway,31867406135.11565,31.86740613511565
Oman,7998143792.998241,7.998143792998241
Pakistan,21719301413.708527,21.719301413708525
Palestine,1689745559.0072203,1.6897455590072203
Panama,3363392577.5801153,3.3633925775801155
Papua New Guinea,1482697638.074704,1.482697638074704
Paraguay,1373761714.500562,1.373761714500562
Peru,19499328172.77919,19.49932817277919
Philippines,25639824659.63792,25.63982465963792
Poland,350701379151.5181,350.70137915151815
Portugal,18633342532.549725,18.633342532549726
Puerto Rico,40606492273.4802,40.6064922734802
Qatar,5207959246.631302,5.207959246631302
Republic of Serbia,26138843271.07741,26.138843271077413
Republic of the Congo,4109788752.6457596,4.10978875264576
Romania,150401317187.77496,150.40131718777496
Russia,1516711635937.5083,1516.7116359375084
Rwanda,112947466.87547894,0.11294746687547894
Saudi Arabia,96523040648.02081,96.52304064802081
Senegal,1723025444.364676,1.723025444364676
Sierra Leone,307572140.05688727,0.30757214005688727
Slovakia,45914773234.51226,45.91477323451226
Slovenia,12246726056.684359,12.24672605668436
Solomon Islands,99255514.2711619,0.0992555142711619
Somalia,579233026.9019477,0.5792330269019478
Somaliland,134897971.81591088,0.13489797181591087
South Africa,209037696103.42697,209.03769610342698
South Korea,76462841737.55807,76.46284173755808
South Sudan,1837784907.7904913,1.8377849077904913
Spain,148204476779.3443,148.2044767793443
Sri Lanka,2856684380.676217,2.856684380676217
Sudan,3000443550.407739,3.000443550407739
Suriname,692522204.428447,0.692522204428447
Swaziland,368471060.8218967,0.3684710608218967
Sweden,64476524032.35464,64.47652403235463
Switzerland,45804378401.26181,45.80437840126181
Syria,7895274477.927944,7.895274477927944
Taiwan,26203249458.14272,26.203249458142718
Tajikistan,9851533246.022165,9.851533246022166
Thailand,23521088781.640217,23.521088781640216
The Bahamas,553749688.5216447,0.5537496885216447
Togo,555176611.9565632,0.5551766119565632
Trinidad and Tobago,6648401054.134188,6.648401054134188
Tunisia,4393551438.343223,4.393551438343223
Turkey,63616624645.01053,63.61662464501053
Turkmenistan,22756677294.052673,22.756677294052672
Uganda,994273941.0053312,0.9942739410053312
Ukraine,545860639277.94934,545.8606392779493
United Arab Emirates,25826174872.51167,25.826174872511668
United Kingdom,599270267557.1078,599.2702675571078
United Republic of Tanzania,1798535587.1678782,1.798535587167878
United States of America,4663389865202.988,4663.389865202988
Uruguay,3260312090.2775245,3.2603120902775244
Uzbekistan,62961940014.34408,62.96194001434408
Vanuatu,22649500.25142908,0.022649500251429082
Venezuela,55419491289.09763,55.419491289097635
Vietnam,15725439283.467726,15.725439283467725
Western Sahara,17047221.756729286,0.017047221756729285
Yemen,2469271279.8171964,2.4692712798171965
Zambia,4361288802.052714,4.361288802052714
Zimbabwe,10261258118.39835,10.26125811839835
