ADMIN,total_emissions_kg,total_emissions_Mt
Afghanistan,3872161674.0114055,3.8721616740114055
Albania,4379338239.39274,4.37933823939274
Algeria,102305049998.12555,102.30504999812555
Angola,10190901664.464571,10.19090166446457
Antarctica,23639302.833760194,0.023639302833760194
Argentina,160438706374.8845,160.4387063748845
Armenia,5565334075.02414,5.565334075024141
Australia,361337664289.6616,361.33766428966163
Austria,83529913525.8464,83.52991352584641
Azerbaijan,31332831935.979637,31.332831935979637
Bangladesh,43128064936.178055,43.128064936178056
Belarus,64399523565.00558,64.39952356500558
Belgium,120123570827.06744,120.12357082706744
Belize,255313644.81847212,0.25531364481847213
Benin,3979474833.4803123,3.9794748334803125
Bhutan,583226061.0783601,0.5832260610783601
Bolivia,11074122641.855995,11.074122641855995
Bosnia and Herzegovina,19568825608.998516,19.568825608998516
Botswana,4384509338.804705,4.384509338804705
Brazil,359599026031.5807,359.5990260315807
Brunei,9195974111.707174,9.195974111707175
Bulgaria,56205545395.42556,56.20554539542556
Burkina Faso,1408387847.7303822,1.4083878477303822
Burundi,260167294.448084,0.260167294448084
Cambodia,3803778195.92216,3.80377819592216
Cameroon,4550632610.16912,4.55063261016912
Canada,578436485491.0947,578.4364854910947
Central African Republic,454310497.3003032,0.4543104973003032
Chad,823513604.9279681,0.8235136049279681
Chile,45402151523.48981,45.402151523489806
China,6735004775933.874,6735.004775933874
Colombia,56490368220.669426,56.490368220669424
Costa Rica,6959822152.940621,6.959822152940621
Croatia,24271800331.56419,24.27180033156419
Cuba,20628935239.86046,20.628935239860457
Cyprus,7115062270.277937,7.115062270277937
Czechia,141648206586.76996,141.64820658676996
Democratic Republic of the Congo,3112720453.9613504,3.11272045396135
Denmark,49140663956.10265,49.14066395610266
Djibouti,338186214.1161461,0.3381862141161461
Dominican Republic,19801515707.818558,19.801515707818556
East Timor,178748325.25453332,0.17874832525453332
Ecuador,27660638892.727085,27.660638892727086
Egypt,178951427308.82016,178.95142730882017
El Salvador,7529568064.589944,7.529568064589944
Equatorial Guinea,2344349503.7898865,2.3443495037898865
Eritrea,614905517.1025786,0.6149055171025787
Estonia,18878549589.107323,18.878549589107323
Ethiopia,6638795773.997441,6.638795773997441
Falkland Islands,37819929.93904359,0.03781992993904359
Fiji,1692994041.8447354,1.6929940418447353
Finland,55694760694.98003,55.694760694980026
France,409974274254.83075,409.97427425483073
French Southern and Antarctic Lands,242542.42309676076,0.00024254242309676075
Gabon,3757301837.6932044,3.7573018376932046
Gambia,413987899.27190316,0.41398789927190316
Georgia,6201627367.57269,6.20162736757269
Germany,875633542010.9159,875.6335420109159
Ghana,9155127577.756184,9.155127577756184
Greece,94256269328.66821,94.25626932866821
Greenland,1743165770.9448714,1.7431657709448714
Guatemala,12408539417.631353,12.408539417631353
Guinea,1972909580.9810977,1.9729095809810977
Guinea-Bissau,329208193.494041,0.329208193494041
Guyana,920339217.4609435,0.9203392174609435
Haiti,2142725642.404888,2.142725642404888
Honduras,7781322927.500227,7.781322927500227
Hungary,63678769145.27149,63.678769145271495
